"rental_id","rental_date","inventory_id","customer_id","return_date","staff_id","last_update"
311638,2019-12-10 18:20:27,1946,516,2019-12-11 14:35:06,69,2014-04-15 17:22:30
311639,2019-12-10 19:54:20,3419,47,2019-12-15 18:20:27,125,2014-04-15 18:52:00
311640,2019-12-10 21:32:30,3051,234,2019-12-14 19:54:20,63,2014-04-15 20:38:10
311641,2019-12-10 23:40:29,3313,252,2019-12-11 21:32:30,21,2014-04-15 22:10:44
311642,2019-12-11 00:49:16,1831,473,2019-12-13 23:40:29,113,2014-04-15 23:55:54
311643,2019-12-11 01:43:21,2780,452,2019-12-13 00:49:16,113,2014-04-16 00:09:06
311644,2019-12-11 05:06:17,2772,61,2019-12-12 01:43:21,17,2014-04-16 01:59:28
311645,2019-12-11 06:42:05,3159,375,2019-12-16 05:06:17,17,2014-04-16 02:25:48
311646,2019-12-11 09:13:20,371,387,2019-12-14 06:42:05,12,2014-04-16 03:00:33
311647,2019-12-11 10:43:12,1446,428,2019-12-15 09:13:20,113,2014-04-16 05:12:08
311648,2019-12-11 13:30:24,178,221,2019-12-13 10:43:12,66,2014-04-16 07:30:02
311649,2019-12-11 15:05:56,2878,312,2019-12-16 13:30:24,16,2014-04-16 08:38:00
311650,2019-12-11 16:13:20,2939,586,2019-12-16 15:05:56,117,2014-04-16 10:45:05
311651,2019-12-11 20:07:28,3879,519,2019-12-15 16:13:20,21,2014-04-16 12:44:19
311652,2019-12-11 21:37:08,158,468,2019-12-15 20:07:28,124,2014-04-16 13:50:48
311653,2019-12-11 23:40:57,3440,8,2019-12-16 21:37:08,7,2014-04-16 15:28:52
311654,2019-12-12 02:31:16,1142,536,2019-12-16 23:40:57,72,2014-04-16 16:19:12
311655,2019-12-12 03:27:47,1147,208,2019-12-17 02:31:16,115,2014-04-16 17:46:10
311656,2019-12-12 05:36:09,1148,165,2019-12-13 03:27:47,66,2014-04-16 19:40:29
311657,2019-12-12 07:30:36,4150,235,2019-12-13 05:36:09,17,2014-04-16 21:12:34
311658,2019-12-12 10:02:49,1554,591,2019-12-15 07:30:36,71,2014-04-16 21:43:28
311659,2019-12-12 14:11:21,4486,63,2019-12-16 10:02:49,64,2014-04-16 23:40:30
311660,2019-12-12 15:24:17,698,43,2019-12-17 14:11:21,21,2014-04-17 01:31:01
311661,2019-12-12 18:53:01,2561,580,2019-12-15 15:24:17,63,2014-04-17 02:59:36
311662,2019-12-12 20:44:51,4131,182,2019-12-17 18:53:01,9,2014-04-17 05:06:24
311663,2019-12-12 22:30:09,3541,390,2019-12-14 20:44:51,69,2014-04-17 05:58:50
311664,2019-12-13 00:22:15,1751,440,2019-12-14 22:30:09,1,2014-04-17 06:26:28
311665,2019-12-13 02:54:13,12,333,2019-12-16 00:22:15,67,2014-04-17 08:48:17
311666,2019-12-13 05:00:18,52,176,2019-12-15 02:54:13,113,2014-04-17 09:44:48
311667,2019-12-13 08:16:32,3135,420,2019-12-15 05:00:18,119,2014-04-17 11:59:18
311668,2019-12-13 10:04:48,3833,389,2019-12-15 08:16:32,65,2014-04-17 12:48:45
311669,2019-12-13 13:58:01,1181,85,2019-12-18 10:04:48,21,2014-04-17 12:55:23
311670,2019-12-13 17:08:26,2807,324,2019-12-16 13:58:01,9,2014-04-17 14:03:46
311671,2019-12-13 20:40:42,409,102,2019-12-14 17:08:26,17,2014-04-17 15:58:10
311672,2019-12-14 00:00:13,3984,491,2019-12-18 20:40:42,4,2014-04-17 18:06:45
311673,2019-12-14 00:18:07,796,179,2019-12-19 00:00:13,11,2014-04-17 19:46:00
311674,2019-12-14 01:13:32,180,213,2019-12-16 00:18:07,1,2014-04-17 20:56:54
311675,2019-12-14 02:21:25,3055,87,2019-12-15 01:13:32,65,2014-04-17 21:22:27
311676,2019-12-14 02:44:54,1880,583,2019-12-19 02:21:25,70,2014-04-17 23:42:05
311677,2019-12-14 04:03:03,3427,10,2019-12-16 02:44:54,2,2014-04-18 01:21:36
311678,2019-12-14 04:21:08,158,485,2019-12-15 04:03:03,113,2014-04-18 01:32:48
311679,2019-12-14 04:57:39,1428,500,2019-12-15 04:21:08,18,2014-04-18 03:21:54
311680,2019-12-14 05:41:38,2357,600,2019-12-15 04:57:39,75,2014-04-18 04:17:29
311681,2019-12-14 06:24:16,3271,305,2019-12-18 05:41:38,21,2014-04-18 06:16:02
311682,2019-12-14 07:11:59,2417,461,2019-12-17 06:24:16,117,2014-04-18 07:35:07
311683,2019-12-14 07:50:38,1039,155,2019-12-16 07:11:59,13,2014-04-18 08:39:22
311684,2019-12-14 08:20:45,1398,405,2019-12-16 07:50:38,126,2014-04-18 10:30:23
311685,2019-12-14 09:14:30,3994,77,2019-12-17 08:20:45,11,2014-04-18 12:26:32
311686,2019-12-14 09:59:22,1423,250,2019-12-19 09:14:30,64,2014-04-18 14:49:02
311687,2019-12-14 10:25:10,2600,433,2019-12-15 09:59:22,79,2014-04-18 15:43:31
311688,2019-12-14 10:45:25,2195,404,2019-12-16 10:25:10,69,2014-04-18 16:20:48
311689,2019-12-14 11:22:32,2382,237,2019-12-17 10:45:25,73,2014-04-18 17:46:49
311690,2019-12-14 12:35:20,2508,280,2019-12-18 11:22:32,122,2014-04-18 18:00:13
311691,2019-12-14 13:16:57,796,192,2019-12-15 12:35:20,64,2014-04-18 19:58:55
311692,2019-12-14 14:08:54,3183,210,2019-12-17 13:16:57,15,2014-04-18 21:07:56
311693,2019-12-14 14:26:26,3112,466,2019-12-17 14:08:54,78,2014-04-18 22:19:01
311694,2019-12-14 14:45:51,1047,263,2019-12-16 14:26:26,116,2014-04-18 23:18:50
311695,2019-12-14 15:48:02,3876,331,2019-12-16 14:45:51,74,2014-04-19 01:15:19
311696,2019-12-14 17:08:21,1354,388,2019-12-17 15:48:02,80,2014-04-19 02:29:36
311697,2019-12-14 18:25:00,3871,27,2019-12-18 17:08:21,118,2014-04-19 04:26:14
311698,2019-12-14 19:24:41,1970,436,2019-12-15 18:25:00,118,2014-04-19 05:43:01
311699,2019-12-14 19:44:56,409,91,2019-12-15 19:24:41,119,2014-04-19 07:12:53
311700,2019-12-14 20:16:36,2762,208,2019-12-17 19:44:56,6,2014-04-19 08:58:17
311701,2019-12-14 21:36:16,3801,204,2019-12-15 20:16:36,71,2014-04-19 10:48:11
311702,2019-12-14 22:10:20,835,413,2019-12-18 21:36:16,11,2014-04-19 12:39:13
311703,2019-12-14 23:06:23,661,309,2019-12-15 22:10:20,19,2014-04-19 14:29:34
311704,2019-12-14 23:57:34,3174,279,2019-12-15 23:06:23,126,2014-04-19 15:40:48
311705,2019-12-15 01:11:00,587,413,2019-12-16 23:57:34,19,2014-04-19 16:17:01
311706,2019-12-15 01:59:52,3478,71,2019-12-20 01:11:00,15,2014-04-19 17:56:27
311707,2019-12-15 02:59:09,934,160,2019-12-19 01:59:52,72,2014-04-19 19:56:43
311708,2019-12-15 03:55:28,4003,104,2019-12-18 02:59:09,4,2014-04-19 22:07:04
311709,2019-12-15 04:26:22,4426,355,2019-12-20 03:55:28,120,2014-04-20 00:01:47
311710,2019-12-15 05:35:07,1552,288,2019-12-16 04:26:22,119,2014-04-20 00:56:34
311711,2019-12-15 06:31:48,378,178,2019-12-19 05:35:07,1,2014-04-20 03:20:11
311712,2019-12-15 07:27:00,2598,64,2019-12-17 06:31:48,113,2014-04-20 03:40:05
311713,2019-12-15 08:17:07,3912,226,2019-12-20 07:27:00,19,2014-04-20 04:21:06
311714,2019-12-15 09:05:41,1805,524,2019-12-18 08:17:07,2,2014-04-20 06:13:05
311715,2019-12-15 10:14:44,582,413,2019-12-20 09:05:41,16,2014-04-20 08:24:04
311716,2019-12-15 11:25:34,4477,530,2019-12-16 10:14:44,19,2014-04-20 10:17:56
311717,2019-12-15 12:30:31,2981,3,2019-12-18 11:25:34,121,2014-04-20 10:39:48
311718,2019-12-15 13:23:44,4150,517,2019-12-16 12:30:31,16,2014-04-20 11:40:11
311719,2019-12-15 13:52:29,1685,171,2019-12-18 13:23:44,75,2014-04-20 13:38:23
311720,2019-12-15 14:57:22,2350,355,2019-12-19 13:52:29,5,2014-04-20 14:39:23
311721,2019-12-15 16:04:05,731,231,2019-12-18 14:57:22,67,2014-04-20 16:08:17
311722,2019-12-15 16:40:59,3139,247,2019-12-16 16:04:05,3,2014-04-20 16:29:26
311723,2019-12-15 17:54:13,809,122,2019-12-17 16:40:59,70,2014-04-20 18:28:02
311724,2019-12-15 18:57:22,1362,270,2019-12-20 17:54:13,19,2014-04-20 20:46:05
311725,2019-12-15 20:09:23,3252,82,2019-12-19 18:57:22,115,2014-04-20 22:36:48
311726,2019-12-15 20:42:16,2822,124,2019-12-20 20:09:23,20,2014-04-20 23:47:09
311727,2019-12-15 21:27:22,4136,369,2019-12-20 20:42:16,115,2014-04-21 00:27:15
311728,2019-12-15 22:18:20,1160,325,2019-12-19 21:27:22,6,2014-04-21 00:52:28
311729,2019-12-15 22:42:37,2603,244,2019-12-16 22:18:20,14,2014-04-21 01:43:25
311730,2019-12-15 23:04:01,1698,524,2019-12-20 22:42:37,73,2014-04-21 03:06:01
311731,2019-12-16 00:26:18,4502,35,2019-12-20 23:04:01,123,2014-04-21 04:21:09
311732,2019-12-16 04:27:12,3074,435,2019-12-17 00:26:18,80,2014-04-21 05:25:20
311733,2019-12-16 05:57:02,1041,103,2019-12-21 04:27:12,116,2014-04-21 07:29:53
311734,2019-12-16 09:15:09,3275,576,2019-12-19 05:57:02,120,2014-04-21 09:33:13
311735,2019-12-16 11:37:54,1200,11,2019-12-18 09:15:09,114,2014-04-21 11:03:34
311736,2019-12-16 14:07:00,10,276,2019-12-19 11:37:54,120,2014-04-21 13:15:19
311737,2019-12-16 16:56:34,3873,228,2019-12-19 14:07:00,75,2014-04-21 13:25:50
311738,2019-12-16 18:57:52,2880,54,2019-12-18 16:56:34,7,2014-04-21 14:04:58
311739,2019-12-16 20:31:45,3405,157,2019-12-18 18:57:52,14,2014-04-21 15:21:49
311740,2019-12-17 00:20:35,1953,580,2019-12-17 20:31:45,13,2014-04-21 17:05:28
311741,2019-12-17 01:12:44,3880,330,2019-12-18 00:20:35,2,2014-04-21 18:53:44
311742,2019-12-17 02:06:54,184,247,2019-12-22 01:12:44,113,2014-04-21 19:16:38
311743,2019-12-17 04:48:31,4500,600,2019-12-21 02:06:54,21,2014-04-21 19:33:50
311744,2019-12-17 06:04:43,2525,164,2019-12-22 04:48:31,1,2014-04-21 20:43:48
311745,2019-12-17 09:24:58,698,297,2019-12-22 06:04:43,5,2014-04-21 22:28:36
311746,2019-12-17 12:30:21,1242,73,2019-12-19 09:24:58,69,2014-04-21 22:41:55
311747,2019-12-17 13:50:49,390,25,2019-12-21 12:30:21,2,2014-04-22 00:09:12
311748,2019-12-17 17:55:55,1834,120,2019-12-20 13:50:49,119,2014-04-22 00:21:27
311749,2019-12-17 21:25:13,1814,476,2019-12-19 17:55:55,11,2014-04-22 02:18:54
311750,2019-12-18 01:04:11,478,234,2019-12-18 21:25:13,122,2014-04-22 03:45:11
311751,2019-12-18 05:02:00,3306,398,2019-12-23 01:04:11,67,2014-04-22 05:17:01
311752,2019-12-18 08:58:05,2703,95,2019-12-20 05:02:00,1,2014-04-22 06:13:20
311753,2019-12-18 11:52:33,3299,473,2019-12-21 08:58:05,6,2014-04-22 06:21:15
311754,2019-12-18 13:09:25,20,276,2019-12-20 11:52:33,122,2014-04-22 07:09:54
311755,2019-12-18 17:10:10,1427,204,2019-12-20 13:09:25,16,2014-04-22 08:15:59
311756,2019-12-18 21:17:06,1519,450,2019-12-22 17:10:10,9,2014-04-22 08:34:32
311757,2019-12-18 22:38:41,138,568,2019-12-23 21:17:06,117,2014-04-22 10:15:21
311758,2019-12-19 01:29:49,2979,261,2019-12-22 22:38:41,125,2014-04-22 11:19:24
311759,2019-12-19 02:36:36,1847,444,2019-12-20 01:29:49,70,2014-04-22 12:44:16
311760,2019-12-19 04:15:19,4174,576,2019-12-22 02:36:36,18,2014-04-22 14:04:18
311761,2019-12-19 08:22:41,4516,157,2019-12-22 04:15:19,74,2014-04-22 15:16:46
311762,2019-12-19 11:33:40,2046,534,2019-12-20 08:22:41,117,2014-04-22 16:25:32
311763,2019-12-19 12:49:17,3009,367,2019-12-20 11:33:40,68,2014-04-22 17:53:25
311764,2019-12-19 16:37:54,473,239,2019-12-20 12:49:17,10,2014-04-22 20:04:03
311765,2019-12-19 20:33:06,2123,280,2019-12-21 16:37:54,74,2014-04-22 21:53:36
311766,2019-12-19 23:17:31,3409,139,2019-12-23 20:33:06,16,2014-04-22 22:49:48
311767,2019-12-20 01:01:04,687,450,2019-12-20 23:17:31,124,2014-04-23 00:55:16
311768,2019-12-20 03:16:12,3988,84,2019-12-22 01:01:04,17,2014-04-23 02:40:07
311769,2019-12-20 06:28:16,691,397,2019-12-23 03:16:12,69,2014-04-23 03:44:43
311770,2019-12-20 10:03:42,1014,420,2019-12-24 06:28:16,71,2014-04-23 03:58:19
311771,2019-12-20 14:04:26,1042,550,2019-12-24 10:03:42,72,2014-04-23 06:11:43
311772,2019-12-20 16:05:21,2537,470,2019-12-22 14:04:26,113,2014-04-23 06:31:11
311773,2019-12-20 17:28:44,2987,15,2019-12-23 16:05:21,16,2014-04-23 06:43:47
311774,2019-12-20 18:20:09,4531,260,2019-12-22 17:28:44,9,2014-04-23 08:38:47
311775,2019-12-20 22:20:50,1911,334,2019-12-22 18:20:09,122,2014-04-23 10:59:50
311776,2019-12-21 02:24:31,3131,94,2019-12-25 22:20:50,118,2014-04-23 11:39:16
311777,2019-12-21 03:30:20,2275,332,2019-12-25 02:24:31,17,2014-04-23 12:04:39
311778,2019-12-21 03:48:26,3688,516,2019-12-26 03:30:20,14,2014-04-23 13:33:49
311779,2019-12-21 04:49:45,2376,148,2019-12-25 03:48:26,81,2014-04-23 15:43:42
311780,2019-12-21 05:12:51,3463,372,2019-12-25 04:49:45,1,2014-04-23 17:31:31
311781,2019-12-21 05:46:38,391,13,2019-12-23 05:12:51,7,2014-04-23 19:16:59
311782,2019-12-21 06:09:55,1448,203,2019-12-22 05:46:38,21,2014-04-23 19:44:41
311783,2019-12-21 07:03:32,624,475,2019-12-25 06:09:55,5,2014-04-23 21:44:07
311784,2019-12-21 07:29:46,1044,374,2019-12-23 07:03:32,74,2014-04-23 22:17:27
311785,2019-12-21 08:04:29,2091,200,2019-12-22 07:29:46,21,2014-04-23 22:29:57
311786,2019-12-21 08:33:28,2604,316,2019-12-26 08:04:29,113,2014-04-24 00:31:13
311787,2019-12-21 09:55:03,2474,194,2019-12-25 08:33:28,3,2014-04-24 02:09:16
311788,2019-12-21 11:10:08,4314,378,2019-12-26 09:55:03,66,2014-04-24 04:18:46
311789,2019-12-21 11:59:18,2163,297,2019-12-22 11:10:08,1,2014-04-24 04:33:05
311790,2019-12-21 13:18:58,271,466,2019-12-23 11:59:18,1,2014-04-24 05:51:10
311791,2019-12-21 14:30:54,2797,183,2019-12-24 13:18:58,113,2014-04-24 06:10:04
311792,2019-12-21 14:53:31,1641,459,2019-12-23 14:30:54,62,2014-04-24 07:55:01
311793,2019-12-21 16:05:43,706,433,2019-12-22 14:53:31,80,2014-04-24 10:03:34
311794,2019-12-21 17:28:12,1092,106,2019-12-25 16:05:43,123,2014-04-24 11:21:12
311795,2019-12-21 18:49:41,1393,334,2019-12-24 17:28:12,6,2014-04-24 12:43:23
311796,2019-12-21 19:37:00,1634,329,2019-12-23 18:49:41,5,2014-04-24 13:13:32
311797,2019-12-21 20:44:00,2501,317,2019-12-22 19:37:00,115,2014-04-24 14:36:22
311798,2019-12-21 22:05:53,848,72,2019-12-25 20:44:00,12,2014-04-24 15:39:04
311799,2019-12-21 23:13:35,2634,486,2019-12-23 22:05:53,12,2014-04-24 17:16:21
311800,2019-12-21 23:52:22,1298,528,2019-12-22 23:13:35,11,2014-04-24 19:16:59
311801,2019-12-22 01:01:48,165,307,2019-12-23 23:52:22,1,2014-04-24 19:32:02
311802,2019-12-22 01:27:15,125,568,2019-12-27 01:01:48,124,2014-04-24 21:06:33
311803,2019-12-22 02:11:27,1720,162,2019-12-27 01:27:15,67,2014-04-24 22:19:01
311804,2019-12-22 03:29:04,4023,457,2019-12-24 02:11:27,115,2014-04-24 23:35:03
311805,2019-12-22 04:47:50,1759,537,2019-12-24 03:29:04,6,2014-04-25 01:37:16
311806,2019-12-22 06:07:44,2060,182,2019-12-24 04:47:50,124,2014-04-25 02:36:13
311807,2019-12-22 06:30:32,330,19,2019-12-27 06:07:44,123,2014-04-25 03:23:37
311808,2019-12-22 07:52:48,3874,570,2019-12-24 06:30:32,120,2014-04-25 04:09:40
311809,2019-12-22 08:27:00,3622,362,2019-12-25 07:52:48,115,2014-04-25 04:30:22
311810,2019-12-22 09:37:54,1952,222,2019-12-24 08:27:00,6,2014-04-25 05:25:22
311811,2019-12-22 10:35:16,2599,136,2019-12-23 09:37:54,5,2014-04-25 06:34:35
311812,2019-12-22 11:30:14,2159,459,2019-12-26 10:35:16,115,2014-04-25 07:34:54
311813,2019-12-22 12:20:55,4033,444,2019-12-27 11:30:14,1,2014-04-25 08:00:01
311814,2019-12-22 12:56:39,503,396,2019-12-23 12:20:55,117,2014-04-25 08:59:00
311815,2019-12-22 14:06:08,1266,58,2019-12-27 12:56:39,125,2014-04-25 09:15:31
311816,2019-12-22 14:25:16,1980,483,2019-12-25 14:06:08,81,2014-04-25 10:52:06
311817,2019-12-22 15:14:33,1271,35,2019-12-24 14:25:16,68,2014-04-25 12:40:54
311818,2019-12-22 16:23:44,2376,308,2019-12-23 15:14:33,68,2014-04-25 14:44:41
311819,2019-12-22 17:19:51,2280,59,2019-12-27 16:23:44,16,2014-04-25 16:30:40
311820,2019-12-22 18:11:20,2791,277,2019-12-24 17:19:51,20,2014-04-25 18:02:26
311821,2019-12-22 19:17:01,4345,354,2019-12-24 18:11:20,21,2014-04-25 20:07:32
311822,2019-12-22 20:29:07,3235,217,2019-12-23 19:17:01,121,2014-04-25 21:06:56
311823,2019-12-22 21:01:06,1970,279,2019-12-25 20:29:07,17,2014-04-25 23:17:58
311824,2019-12-22 21:21:15,4388,33,2019-12-23 21:01:06,10,2014-04-26 00:56:35
311825,2019-12-22 22:16:34,3770,557,2019-12-27 21:21:15,117,2014-04-26 02:00:03
311826,2019-12-22 23:00:00,2735,470,2019-12-26 22:16:34,3,2014-04-26 02:16:42
311827,2019-12-22 23:17:31,2882,242,2019-12-23 23:00:00,70,2014-04-26 04:32:50
311828,2019-12-23 00:01:29,2702,301,2019-12-23 23:17:31,76,2014-04-26 04:55:22
311829,2019-12-23 02:02:44,2498,215,2019-12-25 00:01:29,13,2014-04-26 05:13:05
311830,2019-12-23 05:33:19,1977,447,2019-12-26 02:02:44,9,2014-04-26 06:04:44
311831,2019-12-23 08:00:39,4031,235,2019-12-28 05:33:19,9,2014-04-26 08:26:52
311832,2019-12-23 10:49:44,172,263,2019-12-24 08:00:39,5,2014-04-26 09:23:40
311833,2019-12-23 14:19:18,3108,44,2019-12-27 10:49:44,6,2014-04-26 11:37:23
311834,2019-12-23 16:57:53,1350,501,2019-12-25 14:19:18,9,2014-04-26 14:01:11
311835,2019-12-23 19:36:50,2017,281,2019-12-27 16:57:53,69,2014-04-26 15:12:04
311836,2019-12-23 21:41:20,3210,65,2019-12-24 19:36:50,19,2014-04-26 17:08:34
311837,2019-12-23 23:40:06,3814,69,2019-12-24 21:41:20,73,2014-04-26 18:59:45
311838,2019-12-24 03:12:39,2849,163,2019-12-24 23:40:06,17,2014-04-26 19:52:32
311839,2019-12-24 05:20:42,4120,246,2019-12-26 03:12:39,3,2014-04-26 21:35:24
311840,2019-12-24 06:35:05,891,397,2019-12-27 05:20:42,63,2014-04-26 21:47:05
311841,2019-12-24 08:56:52,3548,571,2019-12-25 06:35:05,17,2014-04-26 22:20:14
311842,2019-12-24 10:19:55,3026,143,2019-12-28 08:56:52,72,2014-04-26 23:51:25
311843,2019-12-24 12:57:51,3701,467,2019-12-28 10:19:55,120,2014-04-27 01:39:14
311844,2019-12-24 15:56:21,2734,120,2019-12-29 12:57:51,117,2014-04-27 02:35:45
311845,2019-12-24 16:52:10,1576,61,2019-12-29 15:56:21,19,2014-04-27 03:54:41
311846,2019-12-24 20:06:33,3425,405,2019-12-28 16:52:10,118,2014-04-27 05:12:39
311847,2019-12-24 23:03:35,3501,296,2019-12-29 20:06:33,12,2014-04-27 05:51:00
311848,2019-12-25 02:06:30,4480,483,2019-12-29 23:03:35,13,2014-04-27 08:04:07
311849,2019-12-25 03:00:28,4393,303,2019-12-30 02:06:30,114,2014-04-27 09:02:14
311850,2019-12-25 06:36:31,1505,243,2019-12-26 03:00:28,7,2014-04-27 09:20:55
311851,2019-12-25 09:21:11,3052,348,2019-12-27 06:36:31,75,2014-04-27 11:39:44
311852,2019-12-25 12:07:00,1399,86,2019-12-27 09:21:11,64,2014-04-27 13:56:46
311853,2019-12-25 14:17:16,1342,570,2019-12-29 12:07:00,69,2014-04-27 14:56:57
311854,2019-12-25 16:02:27,122,1,2019-12-29 14:17:16,124,2014-04-27 15:06:18
311855,2019-12-25 18:00:36,2981,110,2019-12-27 16:02:27,6,2014-04-27 15:50:35
311856,2019-12-25 21:45:59,2936,544,2019-12-26 18:00:36,20,2014-04-27 17:34:57
311857,2019-12-26 01:50:16,1121,459,2019-12-27 21:45:59,66,2014-04-27 17:51:09
311858,2019-12-26 02:41:15,2283,482,2019-12-28 01:50:16,21,2014-04-27 18:45:52
311859,2019-12-26 03:35:02,3792,297,2019-12-31 02:41:15,75,2014-04-27 20:55:17
311860,2019-12-26 04:31:01,387,79,2019-12-31 03:35:02,115,2014-04-27 22:14:52
311861,2019-12-26 05:27:18,571,113,2019-12-29 04:31:01,113,2014-04-28 00:37:43
311862,2019-12-26 07:02:20,2383,469,2019-12-31 05:27:18,10,2014-04-28 01:38:59
311863,2019-12-26 07:30:07,2731,532,2019-12-30 07:02:20,66,2014-04-28 03:35:03
311864,2019-12-26 09:16:49,1682,526,2019-12-30 07:30:07,74,2014-04-28 05:12:18
311865,2019-12-26 09:46:48,735,149,2019-12-30 09:16:49,8,2014-04-28 07:34:25
311866,2019-12-26 11:21:03,3725,361,2019-12-29 09:46:48,113,2014-04-28 09:43:30
311867,2019-12-26 13:09:15,526,582,2019-12-29 11:21:03,72,2014-04-28 10:33:10
311868,2019-12-26 15:02:53,125,362,2019-12-31 13:09:15,1,2014-04-28 12:55:54
311869,2019-12-26 16:35:24,1271,162,2019-12-29 15:02:53,64,2014-04-28 13:04:07
311870,2019-12-26 17:10:00,1928,463,2019-12-29 16:35:24,76,2014-04-28 13:32:15
311871,2019-12-26 18:53:50,3070,177,2019-12-28 17:10:00,125,2014-04-28 14:55:47
311872,2019-12-26 20:05:58,3764,386,2019-12-27 18:53:50,73,2014-04-28 16:47:06
311873,2019-12-26 20:54:57,2963,229,2019-12-31 20:05:58,75,2014-04-28 17:33:07
311874,2019-12-26 22:18:12,4568,42,2019-12-31 20:54:57,63,2014-04-28 18:00:54
311875,2019-12-26 23:41:43,696,473,2019-12-30 22:18:12,79,2014-04-28 20:01:47
311876,2019-12-27 00:19:58,850,471,2019-12-27 23:41:43,73,2014-04-28 20:22:07
311877,2019-12-27 02:16:19,3692,485,2019-12-30 00:19:58,13,2014-04-28 21:01:40
311878,2019-12-27 03:39:51,2372,506,2019-12-30 02:16:19,122,2014-04-28 21:20:26
311879,2019-12-27 04:51:02,1099,225,2019-12-30 03:39:51,18,2014-04-28 22:15:52
311880,2019-12-27 06:20:35,3880,249,2019-12-28 04:51:02,74,2014-04-28 22:59:37
311881,2019-12-27 07:50:27,2732,145,2020-01-01 06:20:35,75,2014-04-29 00:56:54
311882,2019-12-27 09:44:14,2677,434,2019-12-30 07:50:27,64,2014-04-29 02:30:32
311883,2019-12-27 11:43:22,2867,466,2020-01-01 09:44:14,14,2014-04-29 03:17:52
311884,2019-12-27 13:39:16,1496,270,2019-12-31 11:43:22,79,2014-04-29 03:50:46
311885,2019-12-27 15:26:08,237,395,2019-12-30 13:39:16,69,2014-04-29 04:32:00
311886,2019-12-27 16:51:50,4324,219,2019-12-29 15:26:08,65,2014-04-29 05:43:58
311887,2019-12-27 18:46:06,2367,501,2019-12-28 16:51:50,72,2014-04-29 06:50:26
311888,2019-12-27 20:40:49,4390,136,2020-01-01 18:46:06,64,2014-04-29 08:14:28
311889,2019-12-27 22:08:21,1285,433,2019-12-28 20:40:49,121,2014-04-29 09:37:36
311890,2019-12-27 23:49:52,901,96,2019-12-29 22:08:21,71,2014-04-29 10:47:45
311891,2019-12-28 01:10:40,313,457,2019-12-29 23:49:52,68,2014-04-29 12:04:46
311892,2019-12-28 01:51:29,2609,410,2019-12-31 01:10:40,20,2014-04-29 14:14:28
311893,2019-12-28 02:11:07,2471,379,2020-01-01 01:51:29,2,2014-04-29 15:58:34
311894,2019-12-28 02:37:35,1204,121,2019-12-31 02:11:07,114,2014-04-29 17:38:28
311895,2019-12-28 03:00:38,1565,226,2020-01-02 02:37:35,21,2014-04-29 19:33:54
311896,2019-12-28 03:19:20,2668,345,2019-12-29 03:00:38,122,2014-04-29 21:35:13
311897,2019-12-28 03:53:10,3576,403,2019-12-30 03:19:20,120,2014-04-29 23:27:50
311898,2019-12-28 04:04:18,2964,487,2019-12-30 03:53:10,115,2014-04-30 00:15:31
311899,2019-12-28 04:39:14,259,149,2019-12-29 04:04:18,74,2014-04-30 00:47:28
311900,2019-12-28 05:02:26,2179,516,2020-01-01 04:39:14,21,2014-04-30 02:06:11
311901,2019-12-28 05:13:22,4314,93,2020-01-02 05:02:26,9,2014-04-30 04:24:36
311902,2019-12-28 05:46:10,3485,188,2020-01-02 05:13:22,4,2014-04-30 05:18:21
311903,2019-12-28 06:25:46,3503,79,2019-12-30 05:46:10,8,2014-04-30 06:29:03
311904,2019-12-28 06:41:11,236,133,2020-01-01 06:25:46,15,2014-04-30 08:22:35
311905,2019-12-28 06:56:32,1207,133,2020-01-01 06:41:11,80,2014-04-30 09:52:23
311906,2019-12-28 07:34:36,2584,77,2019-12-29 06:56:32,78,2014-04-30 10:18:06
311907,2019-12-28 08:12:21,3139,223,2020-01-02 07:34:36,124,2014-04-30 11:05:07
311908,2019-12-28 08:47:40,3954,494,2019-12-31 08:12:21,69,2014-04-30 11:40:59
311909,2019-12-28 08:56:42,562,428,2019-12-30 08:47:40,80,2014-04-30 12:24:13
311910,2019-12-28 09:32:11,597,211,2019-12-30 08:56:42,17,2014-04-30 14:26:37
311911,2019-12-28 10:11:27,4310,354,2020-01-02 09:32:11,3,2014-04-30 15:12:56
311912,2019-12-28 10:35:39,1759,447,2020-01-02 10:11:27,19,2014-04-30 15:39:24
311913,2019-12-28 11:01:24,816,510,2019-12-29 10:35:39,115,2014-04-30 18:01:49
311914,2019-12-28 11:40:20,4115,22,2020-01-02 11:01:24,117,2014-04-30 19:08:33
311915,2019-12-28 12:10:12,2324,247,2020-01-01 11:40:20,14,2014-04-30 19:27:11
311916,2019-12-28 12:46:32,2623,101,2019-12-30 12:10:12,115,2014-04-30 21:34:22
311917,2019-12-28 13:07:52,2091,195,2020-01-02 12:46:32,114,2014-04-30 23:22:42
311918,2019-12-28 13:23:03,1138,507,2020-01-01 13:07:52,62,2014-05-01 01:02:57
311919,2019-12-28 13:50:18,3403,391,2019-12-31 13:23:03,66,2014-05-01 03:11:42
311920,2019-12-28 14:20:42,2364,46,2019-12-31 13:50:18,67,2014-05-01 04:43:27
311921,2019-12-28 14:47:36,2647,93,2019-12-31 14:20:42,116,2014-05-01 06:37:08
311922,2019-12-28 15:14:31,1279,114,2019-12-29 14:47:36,113,2014-05-01 07:55:33
311923,2019-12-28 15:37:54,4003,464,2019-12-30 15:14:31,121,2014-05-01 09:01:33
