"payment_id","customer_id","staff_id","rental_id","amount","payment_date","last_update"
71983,270,1,316718,35.50,2020-10-02 00:42:24,2010-10-22 04:54:39
71984,251,78,316719,54.50,2020-10-04 01:38:05,2010-10-22 05:10:12
71985,28,65,316720,80.40,2020-10-03 03:24:54,2010-10-22 05:26:26
71986,489,116,316721,62.40,2020-10-02 05:14:35,2010-10-22 05:40:19
71987,422,64,316722,90.40,2020-10-02 07:38:09,2010-10-22 05:54:19
71988,155,13,316723,37.20,2020-09-30 08:12:10,2010-10-22 06:06:07
71989,546,121,316725,90.10,2020-10-01 13:07:37,2010-10-22 06:16:58
71990,105,126,316726,18.40,2020-10-01 13:59:18,2010-10-22 06:27:22
71991,50,14,316727,17.60,2020-10-02 15:51:58,2010-10-22 06:41:52
71992,348,119,316728,17.00,2020-10-02 18:21:51,2010-10-22 06:56:04
71993,293,14,316729,60.00,2020-10-03 19:01:52,2010-10-22 07:07:23
71994,200,72,316730,60.50,2020-10-02 20:48:44,2010-10-22 07:21:31
71995,388,6,316732,53.40,2020-10-03 00:35:20,2010-10-22 07:37:38
71996,540,113,316733,21.40,2020-10-01 01:22:22,2010-10-22 07:51:57
71997,77,123,316734,45.50,2020-10-05 03:22:25,2010-10-22 08:06:01
71998,117,73,316735,4.10,2020-10-02 05:30:56,2010-10-22 08:21:11
71999,400,16,316736,44.40,2020-10-03 06:42:00,2010-10-22 08:37:21
72000,421,19,316738,42.60,2020-10-05 09:14:22,2010-10-22 08:51:14
72001,305,78,316739,2.80,2020-10-02 11:25:42,2010-10-22 09:05:56
72002,66,79,316740,92.80,2020-10-05 13:15:40,2010-10-22 09:22:26
72003,312,10,316741,54.50,2020-10-04 15:19:20,2010-10-22 09:38:41
72004,241,4,316742,73.50,2020-10-04 17:34:05,2010-10-22 09:48:41
72005,385,7,316743,99.20,2020-10-05 18:17:24,2010-10-22 10:01:06
72006,230,15,316744,72.20,2020-10-04 20:44:22,2010-10-22 10:17:20
72007,29,79,316745,59.60,2020-10-03 22:55:23,2010-10-22 10:30:01
72008,590,121,316746,70.10,2020-10-05 00:28:42,2010-10-22 10:43:51
72009,333,7,316747,81.50,2020-10-04 03:34:41,2010-10-22 10:53:56
72010,448,1,316748,26.60,2020-10-06 04:55:25,2010-10-22 11:07:51
72011,394,76,316749,7.40,2020-10-06 07:00:04,2010-10-22 11:17:57
72012,469,6,316750,53.20,2020-10-06 11:04:37,2010-10-22 11:34:33
72013,264,115,316751,40.70,2020-10-03 15:28:57,2010-10-22 11:46:55
72014,411,70,316752,81.20,2020-10-05 19:41:38,2010-10-22 12:01:41
72015,276,119,316753,64.80,2020-10-02 22:55:48,2010-10-22 12:17:04
72016,285,17,316754,39.80,2020-10-06 01:11:30,2010-10-22 12:30:44
72017,357,2,316755,64.20,2020-10-07 03:26:36,2010-10-22 12:44:35
72018,574,6,316756,22.40,2020-10-06 06:13:03,2010-10-22 12:56:32
72019,422,117,316757,54.80,2020-10-06 07:54:44,2010-10-22 13:11:53
72020,71,17,316758,30.80,2020-10-07 08:58:42,2010-10-22 13:24:34
72021,569,69,316759,18.80,2020-10-04 13:31:29,2010-10-22 13:37:47
72022,211,19,316760,43.70,2020-10-07 18:01:43,2010-10-22 13:54:01
72023,201,72,316761,56.30,2020-10-05 23:11:18,2010-10-22 14:05:01
72024,64,65,316763,19.60,2020-10-07 05:40:47,2010-10-22 14:19:06
72025,256,12,316764,8.60,2020-10-04 06:43:30,2010-10-22 14:29:19
72026,490,73,316765,99.70,2020-10-06 07:17:58,2010-10-22 14:45:30
72027,399,79,316766,40.50,2020-10-06 08:55:26,2010-10-22 14:58:24
72028,402,70,316767,81.10,2020-10-07 10:18:31,2010-10-22 15:13:58
72029,400,8,316768,37.10,2020-10-05 11:25:37,2010-10-22 15:29:32
72030,305,74,316769,37.10,2020-10-05 12:04:38,2010-10-22 15:45:27
72031,157,11,316770,28.50,2020-10-07 13:08:25,2010-10-22 16:00:59
72032,457,76,316771,12.90,2020-10-07 14:49:12,2010-10-22 16:16:51
72033,374,21,316772,78.20,2020-10-04 15:29:23,2010-10-22 16:27:16
72034,391,21,316773,55.00,2020-10-06 17:05:41,2010-10-22 16:42:09
72035,546,76,316774,50.40,2020-10-06 18:28:09,2010-10-22 16:58:48
72036,471,12,316775,30.70,2020-10-06 20:02:54,2010-10-22 17:09:05
72037,544,63,316776,85.00,2020-10-04 20:25:39,2010-10-22 17:20:24
72038,525,1,316777,13.30,2020-10-04 20:58:51,2010-10-22 17:30:51
72039,439,79,316778,95.00,2020-10-08 22:38:24,2010-10-22 17:40:58
72040,451,76,316779,83.90,2020-10-08 00:02:54,2010-10-22 17:55:34
72041,436,7,316780,70.20,2020-10-07 00:45:23,2010-10-22 18:06:40
72042,58,73,316781,47.60,2020-10-08 01:47:19,2010-10-22 18:17:50
72043,199,12,316782,24.40,2020-10-09 02:45:53,2010-10-22 18:33:54
72044,268,75,316783,92.80,2020-10-08 03:10:33,2010-10-22 18:45:20
72045,37,78,316784,93.20,2020-10-07 03:31:32,2010-10-22 18:56:03
72046,394,7,316785,19.00,2020-10-06 04:26:52,2010-10-22 19:11:59
72047,481,122,316786,9.70,2020-10-05 05:21:18,2010-10-22 19:24:18
72048,380,125,316787,38.60,2020-10-05 06:08:53,2010-10-22 19:35:08
72049,377,69,316788,92.70,2020-10-06 06:56:08,2010-10-22 19:50:09
72050,400,6,316789,76.70,2020-10-08 08:03:49,2010-10-22 20:06:36
72051,145,113,316790,73.70,2020-10-05 08:49:00,2010-10-22 20:20:23
72052,478,21,316792,78.50,2020-10-07 10:55:47,2010-10-22 20:34:46
72053,397,4,316793,17.60,2020-10-08 11:52:06,2010-10-22 20:51:04
72054,571,7,316794,96.00,2020-10-08 13:00:22,2010-10-22 21:04:53
72055,392,80,316797,19.90,2020-10-08 16:59:55,2010-10-22 21:19:13
72056,479,5,316798,66.70,2020-10-08 17:51:35,2010-10-22 21:29:22
72057,415,74,316799,46.50,2020-10-09 18:56:04,2010-10-22 21:39:51
72058,83,1,316800,69.50,2020-10-05 19:28:29,2010-10-22 21:49:55
72059,590,21,316801,40.30,2020-10-09 20:52:27,2010-10-22 22:05:14
72060,122,14,316802,3.20,2020-10-06 22:24:52,2010-10-22 22:19:55
72061,111,73,316804,51.00,2020-10-09 02:50:16,2010-10-22 22:33:18
72062,469,4,316805,55.70,2020-10-06 06:56:08,2010-10-22 22:44:21
72063,69,121,316806,71.70,2020-10-06 08:39:02,2010-10-22 22:58:42
72064,139,17,316807,37.90,2020-10-06 12:08:59,2010-10-22 23:11:06
72065,166,15,316808,68.40,2020-10-06 16:40:53,2010-10-22 23:22:36
72066,70,2,316809,49.80,2020-10-09 21:25:28,2010-10-22 23:37:02
72067,19,7,316810,79.10,2020-10-06 23:33:09,2010-10-22 23:47:42
72068,526,11,316811,76.30,2020-10-11 03:42:46,2010-10-23 00:03:58
72069,167,124,316812,31.70,2020-10-11 05:39:45,2010-10-23 00:16:11
72070,433,78,316813,65.00,2020-10-11 08:31:09,2010-10-23 00:26:40
72071,404,64,316814,35.50,2020-10-08 10:19:48,2010-10-23 00:39:59
72072,143,68,316815,78.10,2020-10-11 11:24:22,2010-10-23 00:51:31
72073,504,75,316816,46.70,2020-10-09 15:59:39,2010-10-23 01:01:36
72074,81,76,316817,33.40,2020-10-09 19:09:44,2010-10-23 01:16:39
72075,593,63,316818,41.10,2020-10-10 23:55:02,2010-10-23 01:32:27
72076,387,81,316819,84.60,2020-10-10 04:54:31,2010-10-23 01:43:03
72077,224,115,316820,22.90,2020-10-09 08:59:29,2010-10-23 01:56:07
72078,297,63,316822,40.40,2020-10-11 15:47:49,2010-10-23 02:09:17
72079,256,19,316823,24.80,2020-10-11 20:13:45,2010-10-23 02:22:04
72080,597,119,316824,98.20,2020-10-11 21:35:05,2010-10-23 02:34:22
72081,474,121,316826,19.10,2020-10-10 03:24:34,2010-10-23 02:44:46
72082,122,63,316828,31.80,2020-10-11 08:14:20,2010-10-23 03:00:55
72083,83,7,316829,72.00,2020-10-12 12:56:36,2010-10-23 03:14:22
72084,567,73,316830,52.00,2020-10-09 17:00:35,2010-10-23 03:25:00
72085,507,74,316831,67.50,2020-10-13 20:15:35,2010-10-23 03:38:53
72086,109,63,316832,67.70,2020-10-12 21:42:02,2010-10-23 03:53:19
72087,38,66,316833,13.80,2020-10-10 00:18:54,2010-10-23 04:05:53
72088,109,125,316834,32.70,2020-10-12 02:47:01,2010-10-23 04:17:54
72089,263,121,316837,93.40,2020-10-10 09:22:18,2010-10-23 04:29:33
72090,8,72,316838,46.00,2020-10-12 11:04:18,2010-10-23 04:46:11
72091,503,69,316840,58.80,2020-10-11 16:15:16,2010-10-23 04:58:37
72092,482,7,316841,19.30,2020-10-14 19:35:00,2010-10-23 05:14:04
72093,538,73,316844,89.90,2020-10-11 02:04:58,2010-10-23 05:25:08
72094,101,8,316845,91.80,2020-10-14 03:30:48,2010-10-23 05:41:01
72095,516,80,316846,68.60,2020-10-15 04:56:21,2010-10-23 05:52:38
72096,467,79,316847,74.70,2020-10-14 05:41:27,2010-10-23 06:07:01
72097,302,19,316848,77.40,2020-10-14 06:12:19,2010-10-23 06:22:18
72098,177,76,316849,58.40,2020-10-15 06:36:31,2010-10-23 06:37:51
72099,66,76,316851,83.70,2020-10-14 09:10:59,2010-10-23 06:51:53
72100,497,116,316852,30.20,2020-10-15 10:36:03,2010-10-23 07:04:10
72101,92,20,316854,10.00,2020-10-15 13:20:22,2010-10-23 07:19:00
72102,268,124,316855,42.30,2020-10-15 14:50:49,2010-10-23 07:30:04
72103,214,72,316856,83.80,2020-10-12 15:27:23,2010-10-23 07:46:14
72104,600,66,316857,21.00,2020-10-15 16:49:26,2010-10-23 08:00:05
72105,531,6,316858,33.50,2020-10-15 18:18:17,2010-10-23 08:11:03
72106,391,76,316859,84.20,2020-10-11 18:47:16,2010-10-23 08:24:41
72107,352,3,316860,60.90,2020-10-15 19:31:40,2010-10-23 08:41:07
72108,56,17,316861,59.60,2020-10-11 20:33:09,2010-10-23 08:57:26
72109,228,81,316862,23.20,2020-10-15 22:01:12,2010-10-23 09:11:14
72110,288,21,316863,6.20,2020-10-12 22:37:15,2010-10-23 09:25:20
72111,561,7,316864,19.10,2020-10-15 23:01:38,2010-10-23 09:36:33
72112,122,116,316865,42.00,2020-10-13 00:16:30,2010-10-23 09:52:19
72113,468,119,316866,66.80,2020-10-16 00:48:55,2010-10-23 10:04:58
72114,226,2,316867,98.00,2020-10-14 02:29:46,2010-10-23 10:16:30
72115,23,16,316868,24.90,2020-10-13 03:35:19,2010-10-23 10:29:06
72116,73,15,316869,28.40,2020-10-13 04:15:33,2010-10-23 10:42:18
72117,300,17,316870,21.60,2020-10-16 05:48:01,2010-10-23 10:55:18
72118,204,13,316871,4.00,2020-10-16 06:27:36,2010-10-23 11:10:20
72119,362,2,316872,84.60,2020-10-13 07:58:32,2010-10-23 11:24:37
72120,351,6,316873,95.00,2020-10-12 09:08:22,2010-10-23 11:39:34
72121,492,63,316874,1.70,2020-10-13 10:40:18,2010-10-23 11:53:55
72122,308,19,316875,67.50,2020-10-15 11:57:36,2010-10-23 12:07:24
72123,438,19,316876,59.70,2020-10-14 12:54:53,2010-10-23 12:17:24
72124,460,119,316877,19.40,2020-10-16 13:18:40,2010-10-23 12:31:04
72125,525,15,316878,52.60,2020-10-13 14:14:48,2010-10-23 12:47:10
72126,299,121,316879,86.30,2020-10-12 15:12:08,2010-10-23 13:00:21
72127,504,8,316880,73.50,2020-10-16 16:38:13,2010-10-23 13:10:43
72128,375,7,316882,69.30,2020-10-13 18:41:18,2010-10-23 13:20:56
72129,372,63,316883,40.40,2020-10-13 19:32:08,2010-10-23 13:35:19
72130,141,5,316884,18.00,2020-10-13 20:15:27,2010-10-23 13:50:57
72131,588,4,316885,40.50,2020-10-15 21:34:47,2010-10-23 14:03:50
72132,530,76,316886,43.20,2020-10-13 22:25:07,2010-10-23 14:19:53
72133,542,123,316887,66.20,2020-10-14 23:44:16,2010-10-23 14:32:02
72134,352,18,316888,14.40,2020-10-15 01:03:21,2010-10-23 14:44:44
72135,530,5,316889,42.50,2020-10-14 04:47:31,2010-10-23 14:58:38
72136,324,7,316890,20.00,2020-10-15 09:46:42,2010-10-23 15:09:21
72137,243,78,316892,78.70,2020-10-13 12:29:33,2010-10-23 15:24:22
72138,18,63,316893,5.20,2020-10-14 15:22:23,2010-10-23 15:37:09
72139,339,19,316896,74.90,2020-10-15 20:15:19,2010-10-23 15:49:27
72140,110,77,316897,81.00,2020-10-13 21:18:46,2010-10-23 16:06:04
72141,201,68,316898,70.80,2020-10-15 23:26:16,2010-10-23 16:17:11
72142,100,15,316900,24.90,2020-10-14 05:15:06,2010-10-23 16:28:02
72143,456,1,316901,29.00,2020-10-14 08:19:57,2010-10-23 16:43:15
72144,228,70,316902,19.50,2020-10-15 10:20:13,2010-10-23 16:57:53
72145,153,124,316904,28.70,2020-10-15 18:26:53,2010-10-23 17:10:58
72146,433,17,316905,86.40,2020-10-14 22:51:52,2010-10-23 17:26:27
72147,438,124,316906,66.50,2020-10-16 00:56:29,2010-10-23 17:42:41
72148,37,14,316907,58.90,2020-10-17 04:48:19,2010-10-23 17:53:57
72149,575,78,316909,31.00,2020-10-18 10:42:11,2010-10-23 18:10:29
72150,406,74,316910,9.30,2020-10-17 14:22:25,2010-10-23 18:25:44
72151,9,6,316911,55.60,2020-10-15 16:49:18,2010-10-23 18:36:26
72152,255,66,316912,13.10,2020-10-17 18:35:38,2010-10-23 18:52:41
72153,217,2,316913,25.20,2020-10-17 23:05:01,2010-10-23 19:08:12
72154,82,65,316914,8.20,2020-10-20 01:51:52,2010-10-23 19:23:27
72155,412,68,316915,65.20,2020-10-17 05:31:28,2010-10-23 19:34:56
72156,120,74,316916,75.50,2020-10-20 06:56:26,2010-10-23 19:45:42
72157,238,21,316917,44.70,2020-10-19 07:59:03,2010-10-23 20:01:50
72158,444,72,316918,77.20,2020-10-17 09:20:26,2010-10-23 20:12:49
72159,447,6,316919,33.30,2020-10-16 12:08:19,2010-10-23 20:28:38
72160,501,71,316920,24.20,2020-10-18 15:50:11,2010-10-23 20:41:54
72161,181,123,316921,85.50,2020-10-18 19:25:49,2010-10-23 20:53:40
72162,88,71,316922,65.60,2020-10-16 21:52:19,2010-10-23 21:07:49
72163,546,113,316923,69.10,2020-10-17 00:13:09,2010-10-23 21:19:30
72164,389,15,316925,22.30,2020-10-18 04:28:06,2010-10-23 21:33:15
72165,527,115,316926,18.40,2020-10-18 08:17:50,2010-10-23 21:49:44
72166,36,14,316927,19.10,2020-10-19 11:44:43,2010-10-23 22:01:12
72167,598,72,316928,40.50,2020-10-21 16:44:09,2010-10-23 22:14:10
72168,438,1,316929,33.40,2020-10-18 20:22:23,2010-10-23 22:26:15
72169,18,8,316930,28.50,2020-10-18 00:53:17,2010-10-23 22:38:32
72170,336,115,316931,52.60,2020-10-19 02:01:18,2010-10-23 22:48:56
72171,257,113,316932,68.60,2020-10-19 02:25:04,2010-10-23 23:02:45
72172,276,20,316934,47.30,2020-10-22 04:22:26,2010-10-23 23:13:18
72173,297,8,316935,97.50,2020-10-20 05:50:57,2010-10-23 23:28:00
72174,357,2,316936,99.10,2020-10-22 07:34:03,2010-10-23 23:40:49
72175,391,20,316937,64.30,2020-10-21 07:58:21,2010-10-23 23:55:14
72176,106,12,316938,9.10,2020-10-19 08:27:23,2010-10-24 00:11:31
72177,159,10,316939,67.10,2020-10-18 09:27:01,2010-10-24 00:22:17
72178,220,62,316940,57.50,2020-10-18 10:34:44,2010-10-24 00:34:30
72179,119,76,316941,84.30,2020-10-18 11:10:24,2010-10-24 00:47:22
72180,203,11,316943,13.20,2020-10-19 12:43:21,2010-10-24 00:57:49
72181,494,74,316944,10.70,2020-10-20 14:05:29,2010-10-24 01:09:43
72182,406,119,316945,22.40,2020-10-19 14:43:11,2010-10-24 01:21:13
72183,456,123,316946,30.10,2020-10-21 16:13:51,2010-10-24 01:37:03
72184,184,7,316947,42.60,2020-10-18 16:49:15,2010-10-24 01:47:15
72185,371,2,316949,48.60,2020-10-21 18:44:49,2010-10-24 01:59:01
72186,309,63,316950,6.80,2020-10-22 19:55:24,2010-10-24 02:14:05
72187,407,19,316951,4.50,2020-10-20 20:30:05,2010-10-24 02:30:05
72188,282,79,316952,74.40,2020-10-20 21:06:03,2010-10-24 02:41:37
72189,427,119,316953,63.20,2020-10-22 22:25:52,2010-10-24 02:54:42
72190,156,8,316954,47.90,2020-10-21 23:30:47,2010-10-24 03:08:34
72191,526,62,316955,13.60,2020-10-20 00:09:44,2010-10-24 03:25:10
72192,521,21,316956,5.00,2020-10-23 00:52:12,2010-10-24 03:36:29
72193,43,68,316960,76.50,2020-10-20 04:28:06,2010-10-24 03:51:23
72194,161,16,316961,93.70,2020-10-19 05:57:34,2010-10-24 04:06:28
72195,158,66,316962,18.10,2020-10-23 07:07:47,2010-10-24 04:17:08
72196,229,5,316963,96.80,2020-10-23 08:11:31,2010-10-24 04:29:06
72197,106,8,316964,22.10,2020-10-22 08:55:23,2010-10-24 04:41:52
72198,505,18,316965,32.40,2020-10-22 09:26:27,2010-10-24 04:52:46
72199,412,13,316966,63.80,2020-10-21 10:29:03,2010-10-24 05:07:49
72200,282,68,316968,81.50,2020-10-23 11:30:27,2010-10-24 05:22:08
72201,512,12,316969,96.50,2020-10-23 13:05:08,2010-10-24 05:32:40
72202,334,8,316970,45.40,2020-10-21 13:59:13,2010-10-24 05:44:29
72203,215,10,316971,25.10,2020-10-20 15:37:47,2010-10-24 05:55:14
72204,2,72,316972,77.50,2020-10-23 16:28:57,2010-10-24 06:10:38
72205,447,10,316973,66.70,2020-10-19 17:12:31,2010-10-24 06:27:06
72206,117,75,316974,73.90,2020-10-21 18:56:07,2010-10-24 06:40:42
72207,469,119,316975,12.20,2020-10-23 20:17:10,2010-10-24 06:56:36
72208,404,65,316976,58.50,2020-10-21 20:48:28,2010-10-24 07:12:36
72209,593,122,316978,77.00,2020-10-21 22:31:14,2010-10-24 07:27:03
72210,217,16,316979,36.10,2020-10-20 23:55:43,2010-10-24 07:40:58
72211,587,14,316980,6.40,2020-10-20 01:07:07,2010-10-24 07:56:54
72212,416,1,316981,55.60,2020-10-21 02:16:14,2010-10-24 08:12:23
72213,74,119,316982,27.30,2020-10-24 05:48:10,2010-10-24 08:25:41
72214,315,71,316983,29.80,2020-10-23 10:20:17,2010-10-24 08:36:40
72215,283,66,316984,31.90,2020-10-22 14:23:20,2010-10-24 08:53:18
72216,465,12,316985,31.10,2020-10-22 18:26:26,2010-10-24 09:07:30
72217,540,3,316986,87.80,2020-10-24 20:46:36,2010-10-24 09:21:05
72218,248,121,316987,15.40,2020-10-21 00:11:53,2010-10-24 09:33:43
72219,313,124,316988,95.90,2020-10-23 03:22:02,2010-10-24 09:48:53
72220,5,20,316989,3.00,2020-10-22 04:24:57,2010-10-24 10:04:42
72221,173,62,316990,5.40,2020-10-25 08:17:39,2010-10-24 10:18:20
72222,568,116,316991,53.10,2020-10-25 09:41:15,2010-10-24 10:28:48
72223,460,77,316992,53.10,2020-10-25 13:47:39,2010-10-24 10:40:06
72224,170,72,316993,97.90,2020-10-25 15:26:36,2010-10-24 10:55:46
72225,268,121,316994,11.40,2020-10-22 20:25:02,2010-10-24 11:08:03
72226,148,81,316995,56.10,2020-10-22 21:28:59,2010-10-24 11:19:27
72227,253,114,316996,15.20,2020-10-23 01:21:54,2010-10-24 11:32:44
72228,204,76,316997,45.30,2020-10-23 04:23:48,2010-10-24 11:48:33
72229,508,63,316998,18.00,2020-10-22 06:30:14,2010-10-24 12:03:02
72230,189,18,317000,84.20,2020-10-23 09:17:58,2010-10-24 12:17:26
72231,160,20,317001,30.40,2020-10-22 13:39:51,2010-10-24 12:30:24
72232,146,66,317002,46.90,2020-10-23 15:48:32,2010-10-24 12:40:45
72233,193,6,317003,8.40,2020-10-24 19:38:52,2010-10-24 12:55:46
72234,285,21,317004,13.00,2020-10-24 20:56:39,2010-10-24 13:09:08
72235,384,73,317005,91.30,2020-10-22 22:08:16,2010-10-24 13:22:25
72236,492,17,317006,67.20,2020-10-23 00:59:24,2010-10-24 13:32:45
72237,478,69,317007,88.50,2020-10-24 05:40:27,2010-10-24 13:48:17
72238,193,63,317008,28.80,2020-10-26 08:31:17,2010-10-24 14:02:47
72239,363,119,317009,44.70,2020-10-23 12:12:28,2010-10-24 14:17:40
72240,241,68,317010,35.50,2020-10-25 15:24:06,2010-10-24 14:28:06
72241,53,66,317011,6.50,2020-10-23 18:14:12,2010-10-24 14:41:29
72242,199,15,317012,71.20,2020-10-27 23:04:43,2010-10-24 14:53:32
72243,172,125,317013,76.20,2020-10-28 03:37:09,2010-10-24 15:04:21
72244,283,13,317014,44.30,2020-10-25 05:09:31,2010-10-24 15:18:54
72245,104,119,317015,53.20,2020-10-26 07:12:57,2010-10-24 15:31:12
72246,297,113,317016,99.30,2020-10-26 09:54:17,2010-10-24 15:45:45
72247,562,17,317018,1.70,2020-10-26 15:54:47,2010-10-24 16:01:32
72248,377,119,317019,6.60,2020-10-26 19:45:49,2010-10-24 16:14:24
72249,355,63,317021,73.10,2020-10-28 03:32:37,2010-10-24 16:25:23
72250,33,18,317022,99.30,2020-10-25 04:28:49,2010-10-24 16:40:34
72251,356,124,317023,48.10,2020-10-29 05:02:58,2010-10-24 16:51:07
72252,590,79,317024,59.30,2020-10-25 05:50:44,2010-10-24 17:01:32
72253,489,121,317025,18.50,2020-10-25 06:24:49,2010-10-24 17:11:43
72254,379,18,317026,4.80,2020-10-29 08:06:57,2010-10-24 17:22:57
72255,104,11,317027,56.30,2020-10-25 08:43:19,2010-10-24 17:36:27
72256,417,119,317028,92.60,2020-10-26 09:42:24,2010-10-24 17:49:28
72257,87,9,317029,77.40,2020-10-26 11:01:35,2010-10-24 18:03:19
72258,302,120,317030,21.80,2020-10-26 12:41:47,2010-10-24 18:13:22
72259,93,7,317031,86.90,2020-10-28 14:10:18,2010-10-24 18:23:27
72260,593,7,317033,33.60,2020-10-27 16:49:04,2010-10-24 18:35:58
72261,394,14,317034,10.70,2020-10-25 17:59:25,2010-10-24 18:46:41
72262,62,6,317035,20.50,2020-10-29 18:57:23,2010-10-24 18:58:59
72263,562,12,317036,10.60,2020-10-28 20:39:59,2010-10-24 19:10:49
72264,301,16,317037,63.20,2020-10-28 21:42:42,2010-10-24 19:23:15
72265,395,75,317038,33.90,2020-10-29 22:03:59,2010-10-24 19:35:31
72266,350,76,317039,62.00,2020-10-29 22:27:02,2010-10-24 19:49:28
72267,142,65,317040,27.40,2020-10-28 22:52:00,2010-10-24 20:02:32
72268,24,71,317041,2.30,2020-10-28 00:35:49,2010-10-24 20:14:31
72269,550,10,317042,38.50,2020-10-30 02:03:55,2010-10-24 20:29:32
72270,4,62,317043,90.40,2020-10-30 03:41:50,2010-10-24 20:43:17
72271,316,75,317044,54.10,2020-10-30 04:36:25,2010-10-24 20:55:04
72272,400,74,317045,69.70,2020-10-28 06:05:16,2010-10-24 21:05:21
72273,270,74,317046,73.80,2020-10-30 06:54:13,2010-10-24 21:19:22
72274,177,67,317047,16.20,2020-10-26 08:37:07,2010-10-24 21:29:49
72275,458,76,317048,91.30,2020-10-30 09:37:16,2010-10-24 21:44:55
72276,543,18,317049,96.20,2020-10-27 10:07:09,2010-10-24 21:56:18
72277,497,74,317050,81.10,2020-10-30 10:37:57,2010-10-24 22:12:44
72278,132,63,317051,66.40,2020-10-27 12:17:45,2010-10-24 22:26:29
72279,547,68,317052,1.30,2020-10-27 13:02:40,2010-10-24 22:39:43
72280,170,120,317053,53.30,2020-10-27 13:55:51,2010-10-24 22:50:39
72281,103,65,317054,5.00,2020-10-26 15:13:35,2010-10-24 23:01:40
72282,403,115,317056,62.00,2020-10-26 18:02:06,2010-10-24 23:15:41
72283,449,21,317057,91.70,2020-10-28 18:59:03,2010-10-24 23:25:44
72284,204,121,317059,16.50,2020-10-28 21:00:22,2010-10-24 23:38:28
72285,500,121,317060,31.50,2020-10-29 21:55:53,2010-10-24 23:52:21
72286,446,18,317062,16.80,2020-10-26 23:11:25,2010-10-25 00:08:46
72287,231,121,317063,54.80,2020-10-30 00:49:14,2010-10-25 00:25:17
72288,174,6,317064,12.20,2020-10-30 03:09:20,2010-10-25 00:41:41
72289,388,5,317065,63.90,2020-10-28 05:40:18,2010-10-25 00:53:54
72290,80,5,317066,2.60,2020-10-28 07:25:26,2010-10-25 01:07:40
72291,585,9,317067,19.20,2020-10-28 09:53:20,2010-10-25 01:23:06
72292,470,72,317068,42.00,2020-10-28 12:02:56,2010-10-25 01:34:10
72293,207,121,317069,57.20,2020-10-27 13:03:20,2010-10-25 01:46:28
72294,228,76,317070,95.60,2020-10-30 13:47:46,2010-10-25 01:59:48
72295,411,66,317071,11.50,2020-10-29 15:03:27,2010-10-25 02:12:27
72296,246,72,317072,60.20,2020-10-27 17:16:58,2010-10-25 02:22:38
72297,101,62,317073,11.30,2020-10-31 19:21:41,2010-10-25 02:36:46
72298,459,21,317074,21.30,2020-10-28 21:38:18,2010-10-25 02:53:10
72299,395,5,317075,46.40,2020-10-28 22:45:25,2010-10-25 03:03:43
72300,111,66,317076,51.60,2020-11-01 00:00:05,2010-10-25 03:17:17
72301,31,81,317077,39.50,2020-11-01 00:50:56,2010-10-25 03:28:41
72302,299,120,317078,49.10,2020-10-29 02:49:29,2010-10-25 03:39:16
72303,511,63,317079,75.10,2020-10-30 04:45:18,2010-10-25 03:52:19
72304,34,76,317080,85.10,2020-10-31 05:48:49,2010-10-25 04:07:29
72305,158,75,317081,15.80,2020-10-31 07:49:19,2010-10-25 04:20:00
72306,35,71,317082,28.90,2020-10-30 10:03:10,2010-10-25 04:31:35
72307,35,10,317083,46.60,2020-10-28 11:44:11,2010-10-25 04:44:51
72308,497,74,317084,21.00,2020-10-28 13:41:37,2010-10-25 04:58:45
72309,585,71,317085,84.20,2020-10-31 15:43:50,2010-10-25 05:15:08
72310,476,79,317086,51.70,2020-11-01 16:42:27,2010-10-25 05:30:22
72311,211,72,317087,7.90,2020-10-28 18:49:38,2010-10-25 05:41:40
72312,555,14,317088,2.40,2020-10-29 20:34:08,2010-10-25 05:53:18
72313,309,2,317089,30.10,2020-10-29 22:50:07,2010-10-25 06:06:50
72314,542,122,317090,83.90,2020-11-01 00:21:51,2010-10-25 06:21:51
72315,62,16,317091,70.10,2020-11-01 02:47:57,2010-10-25 06:32:29
72316,461,72,317092,89.00,2020-11-01 03:34:10,2010-10-25 06:43:13
72317,43,76,317093,27.10,2020-10-31 05:17:44,2010-10-25 06:58:49
72318,10,123,317094,77.50,2020-11-01 07:20:41,2010-10-25 07:09:07
72319,563,66,317095,2.50,2020-10-30 09:12:07,2010-10-25 07:24:31
72320,305,2,317096,75.00,2020-11-02 11:18:05,2010-10-25 07:40:25
72321,449,8,317098,95.20,2020-11-01 15:14:48,2010-10-25 07:53:35
72322,386,70,317099,67.50,2020-10-31 16:04:47,2010-10-25 08:04:15
72323,355,15,317100,98.60,2020-11-01 16:54:51,2010-10-25 08:20:17
72324,498,11,317101,30.60,2020-10-29 18:58:56,2010-10-25 08:31:58
72325,46,71,317103,83.40,2020-10-30 22:35:34,2010-10-25 08:45:51
72326,423,17,317104,84.20,2020-10-29 23:51:21,2010-10-25 09:02:07
72327,318,6,317105,44.60,2020-11-01 00:55:10,2010-10-25 09:17:33
72328,449,75,317106,55.00,2020-10-31 02:39:27,2010-10-25 09:29:08
72329,226,68,317107,59.70,2020-11-01 03:23:30,2010-10-25 09:41:53
72330,11,2,317108,19.50,2020-11-01 05:32:30,2010-10-25 09:55:48
72331,427,1,317109,9.80,2020-10-30 07:38:15,2010-10-25 10:07:50
